,date,ttt_group,clicks_A,clicks_B,clicks_C,cost_A,cost_B,cost_C,bookings_A,bookings_B,bookings_C,booking_rev_A,booking_rev_B,booking_rev_C,booking_con_A,booking_con_B,booking_con_C,profit_A,profit_B,profit_C
686,2019-05-16,long,10448,9946,447961,5272,4988,361571,263,200,11262,42006,30173,1703492,0.02517228177641654,0.020108586366378443,0.025140581434544524,6300.9,4525.95,255523.8
684,2019-05-16,short,483213,277823,115152,466405,250234,92905,23301,10718,5553,3604386,1724348,853449,0.04822097087619746,0.03857851941703891,0.04822321800750313,540657.9,258652.2,128017.35
842,2019-05-17,long,10305,9968,409706,5212,5021,328361,260,201,10324,43962,31136,1557435,0.025230470645317808,0.020164526484751203,0.02519855701405398,6594.3,4670.4,233615.25
841,2019-05-17,medium,243332,23867,247763,195274,14328,199279,9730,764,9907,1528331,115779,1494335,0.03998652047408479,0.03201072610717728,0.0399857928746423,229249.65,17366.85,224150.25
840,2019-05-17,short,448111,258331,105974,433328,233188,85577,21606,9965,5110,3267303,1518045,790345,0.04821573226276525,0.03857454196360483,0.0482193745635722,490095.45,227706.75,118551.75
998,2019-05-18,long,9402,8907,373581,4752,4471,299174,237,180,9435,36057,27257,1428595,0.02520740268028079,0.020208824520040417,0.0252555670657769,5408.55,4088.55,214289.25
997,2019-05-18,medium,218932,24326,236010,175815,14844,191318,8757,778,9440,1393448,124270,1471991,0.03999872106407469,0.03198224122338239,0.039998305156561165,209017.2,18640.5,220798.65
996,2019-05-18,short,402091,250838,95532,388411,228425,77107,19385,9675,4606,2936305,1490360,701776,0.04821047971727793,0.03857071097680575,0.04821421094502366,440445.75,223554.0,105266.4
59,2019-05-19,long,17416,16059,674766,8844,8073,541231,441,325,17080,66621,49521,2704268,0.02532154340836013,0.02023787284388816,0.025312478696318426,9993.15,7428.15,405640.2
57,2019-05-19,short,766586,427178,174703,742329,384504,140622,36954,16474,8422,6313975,2520132,1325454,0.048205941668645134,0.03856472009326323,0.048207529349810825,947096.25,378019.8,198818.1
58,2019-05-19,medium,396199,39676,448716,317682,23861,365433,15853,1270,17954,2610663,195101,2785638,0.040012720880163756,0.03200927512854118,0.04001194519473342,391599.45,29265.15,417845.7
214,2019-05-20,medium,369901,35565,357683,297773,21364,286732,14805,1139,14316,2336574,175634,2262092,0.04002422269742444,0.03202586812877829,0.040024267298138294,350486.1,26345.1,339313.8
213,2019-05-20,short,629097,387634,153713,607481,352330,124459,30322,14947,7409,4653528,2408292,1125625,0.048199244313675,0.03855956907804785,0.04820021728806282,698029.2,361243.8,168843.75
215,2019-05-20,long,15730,14400,568075,8038,7278,454524,399,292,14412,60759,44112,2435418,0.02536554354736173,0.020277777777777777,0.025369889539233376,9113.85,6616.8,365312.7
372,2019-05-21,short,571998,346626,121300,556797,316936,97268,27567,13364,5846,4431488,2044807,884743,0.04819422445533026,0.038554522742090896,0.04819455894476504,664723.2,306721.05,132711.45
373,2019-05-21,medium,324516,36571,322208,260334,22332,258252,12993,1171,12900,2087149,176315,2037534,0.04003808749029324,0.0320199064832791,0.04003624987585659,313072.35,26447.25,305630.1
374,2019-05-21,long,12875,11545,499922,6581,5821,403742,327,235,12711,50507,37117,1999469,0.025398058252427184,0.020355132091814637,0.025425966450766318,7576.05,5567.55,299920.35
531,2019-05-22,short,527766,332722,117717,510094,303560,94319,25432,12827,5673,3976064,1972303,887649,0.048188022722191276,0.03855170382481471,0.048191849945207574,596409.6,295845.45,133147.35
533,2019-05-22,long,11921,9393,464694,6148,4702,378834,304,191,11841,46517,29665,1777306,0.025501216340910998,0.020334291493665495,0.025481284458159562,6977.55,4449.75,266595.9
532,2019-05-22,medium,288618,29238,329138,231345,17603,268193,11559,937,13182,1774357,142145,2116841,0.04004947716358647,0.032047335659073806,0.04005007018332736,266153.55,21321.75,317526.15
687,2019-05-23,short,503267,296688,116649,485077,267686,93654,24249,11436,5621,3732308,1777186,859069,0.04818317115964289,0.03854554279242841,0.04818729693353565,559846.2,266577.9,128860.35
688,2019-05-23,medium,272472,27530,309337,219084,16621,252702,10917,882,12394,1714402,132322,1896570,0.04006650224610235,0.03203777697057755,0.040066335420593076,257160.3,19848.3,284485.5
689,2019-05-23,long,10794,9457,427796,5513,4751,346124,276,193,10924,41623,30379,1690011,0.02556976097832129,0.02040816326530612,0.02553553562913164,6243.45,4556.85,253501.65
844,2019-05-24,medium,270325,27383,272613,216891,16502,218957,10834,878,10926,1711266,135174,1653288,0.04007768426893554,0.03206368915020268,0.04007879301427298,256689.9,20276.1,247993.2
843,2019-05-24,short,462158,284971,107916,446980,259448,87020,22266,10984,5199,3488056,1742605,826069,0.04817832862354433,0.03854427292601703,0.04817635939063716,523208.4,261390.75,123910.35
845,2019-05-24,long,11662,9217,389608,6023,4622,311972,298,189,9970,46076,30326,1534477,0.025553078374206825,0.020505587501356188,0.025589823617584856,6911.4,4548.9,230171.55
999,2019-05-25,short,437091,261118,94930,424222,237625,76125,21057,10063,4573,3205983,1776591,705991,0.048175322758876295,0.03853813218544872,0.048172337511850835,480897.45,266488.65,105898.65
1000,2019-05-25,medium,250694,25492,253752,201177,15372,203939,10051,818,10174,1555791,130132,1565396,0.04009270265742299,0.03208849835242429,0.04009426526687474,233368.65,19519.8,234809.4
1001,2019-05-25,long,9503,8106,355747,4927,4120,290080,244,166,9123,39789,25262,1380098,0.025676102283489426,0.020478657784357267,0.025644629469819845,5968.35,3789.3,207014.7
62,2019-05-26,long,15204,11968,646192,7838,5988,532319,391,246,16606,62121,38098,2639381,0.0257169166008945,0.020554812834224598,0.025698244484611384,9318.15,5714.7,395907.15
60,2019-05-26,short,761435,529080,170523,735333,488212,136585,36679,20389,8214,5684649,3243381,1265464,0.04817088786304806,0.0385367052241627,0.04816945514681304,852697.35,486507.15,189819.6
61,2019-05-26,medium,457453,44222,474705,368251,26583,383911,18347,1419,19039,2817910,220864,2967254,0.040106852507252114,0.03208810094523088,0.04010701382964157,422686.5,33129.6,445088.1
218,2019-05-27,long,15446,14550,537601,7967,7449,432156,398,300,13844,65279,46557,2112834,0.025767188916224266,0.020618556701030927,0.025751440194493685,9791.85,6983.55,316925.1
217,2019-05-27,medium,395723,37296,407700,319539,22417,330439,15877,1197,16358,2458801,184204,2497181,0.04012149912944155,0.03209459459459459,0.04012263919548688,368820.15,27630.6,374577.15
216,2019-05-27,short,684348,412142,163098,662360,374399,131951,32964,15882,7856,5023239,2600241,1204969,0.04816847568780796,0.038535262118396085,0.04816735950164931,753485.85,390036.15,180745.35
375,2019-05-28,short,612495,377246,138600,591337,342805,111129,29501,14536,6676,4672731,2280365,1029506,0.04816529114523384,0.03853188635532252,0.048167388167388164,700909.65,342054.75,154425.9
377,2019-05-28,long,14104,12254,470159,7282,6217,376282,364,253,12133,55701,39300,2000729,0.02580828133862734,0.02064631956912029,0.025806163446833945,8355.15,5895.0,300109.35
376,2019-05-28,medium,339102,35526,376575,272216,21511,306284,13611,1141,15115,2285023,178075,2412683,0.04013836544756445,0.03211732252434837,0.0401380867025161,342753.45,26711.25,361902.45
535,2019-05-29,medium,339419,33054,337280,273347,19896,271410,13629,1062,13543,2045173,166844,2314432,0.04015391006396224,0.032129243056816116,0.040153581593927894,306775.95,25026.6,347164.8
536,2019-05-29,long,13183,10824,435300,6823,5465,348791,341,224,11256,53794,33990,1701738,0.02586664643859516,0.020694752402069475,0.02585802894555479,8069.1,5098.5,255260.7
534,2019-05-29,short,591409,336686,141984,571373,303161,114766,28485,12973,6839,4470050,1980343,1036225,0.048164637332201575,0.03853145066916949,0.04816739914356547,670507.5,297051.45,155433.75
692,2019-05-30,long,10804,8809,402989,5616,4463,329285,280,183,10442,42344,27853,1620831,0.0259163272861903,0.020774208196163015,0.02591137723362176,6351.6,4177.95,243124.65
691,2019-05-30,medium,315701,29618,321614,255553,17836,260944,12681,952,12919,2024525,155000,2117639,0.04016775366565199,0.032142615976770886,0.04016927123819237,303678.75,23250.0,317645.85
690,2019-05-30,short,563407,322434,124553,545899,291362,99933,27135,12423,5999,4151580,1952291,984556,0.04816234090098277,0.038528815199389645,0.048164235305452295,622737.0,292843.65,147683.4
846,2019-05-31,short,524957,306539,117493,506495,276524,94016,25283,11811,5659,3859359,1787739,858234,0.048162039938509246,0.03853017071237265,0.048164571506387616,578903.85,268160.85,128735.1
847,2019-05-31,medium,304696,30379,287688,246176,18399,230771,12244,977,11560,1880249,147058,1781935,0.040184314858088065,0.032160373942526084,0.040182419843719584,282037.35,22058.7,267290.25
848,2019-05-31,long,11239,8446,366737,5845,4238,294865,292,175,9522,44724,26636,1459616,0.02598095916006762,0.020719867392848687,0.025964110520618318,6708.6,3995.4,218942.4
1002,2019-06-01,short,484802,287043,113745,467832,259430,91570,23348,11059,5478,3829551,1726429,864478,0.048159867327280004,0.03852732865807562,0.048160358697085584,574432.65,258964.35,129671.7
1003,2019-06-01,medium,276502,27690,273083,222597,16719,219503,11115,890,10978,1669850,134984,1673142,0.04019862424141597,0.03214156735283496,0.04020023216384762,250477.5,20247.6,250971.3
1004,2019-06-01,long,10568,8391,331829,5514,4253,266368,275,175,8633,43744,28133,1395800,0.026021953065859197,0.02085567870337266,0.026016412067661355,6561.6,4219.95,209370.0
64,2019-06-02,medium,503767,46371,510853,407522,27840,413976,20259,1492,20543,3046951,238306,3336297,0.04021502003902598,0.032175281965021243,0.04021313371948486,457042.65,35745.9,500444.55
65,2019-06-02,long,19519,13749,598172,10212,6885,480043,509,287,15593,80806,43964,2397779,0.026077155591987294,0.02087424539966543,0.02606775308774065,12120.9,6594.6,359666.85
63,2019-06-02,short,917605,523479,198805,889180,472894,159123,44192,20169,9575,6895754,3063809,1454007,0.04816015605843473,0.0385287661969248,0.04816277256608234,1034363.1,459571.35,218101.05
220,2019-06-03,medium,441089,41860,428359,355887,25162,344353,17745,1347,17233,2914251,203717,2643445,0.040229976263293804,0.032178690874343045,0.040230274139215004,437137.65,30557.55,396516.75
221,2019-06-03,long,15331,10474,505421,8060,5250,411314,400,219,13201,60785,34034,2003407,0.026090926880177417,0.020908917319075807,0.026118819756203244,9117.75,5105.1,300511.05
219,2019-06-03,short,794156,446000,179953,771003,402869,145116,38247,17184,8667,6083280,2581210,1309545,0.04816056291207269,0.03852914798206278,0.04816257578367685,912492.0,387181.5,196431.75
380,2019-06-04,long,14460,10901,438436,7586,5521,352364,378,228,11474,64976,36422,1737947,0.026141078838174275,0.020915512338317586,0.02617029623479824,9746.4,5463.3,260692.05
379,2019-06-04,medium,390418,38703,383124,316170,23478,309533,15712,1246,15419,2424593,192199,2359349,0.04024404612492252,0.03219388677880268,0.040245455779329926,363688.95,28829.85,353902.35
378,2019-06-04,short,691207,431463,154232,667685,392938,123512,33289,16624,7428,5085754,2828937,1118166,0.048160681243100835,0.038529375635917795,0.048161211681103794,762863.1,424340.55,167724.9
539,2019-06-05,long,14117,9345,404738,7437,4676,324339,370,196,10612,56366,30425,1683018,0.026209534603669336,0.020973782771535582,0.026219430841680297,8454.9,4563.75,252452.7
538,2019-06-05,medium,368472,40177,356857,296757,24529,286255,14835,1294,14367,2336983,197441,2390870,0.04026086106949782,0.03220748189262514,0.040259823963100065,350547.45,29616.15,358630.5
537,2019-06-05,short,665153,399780,149735,642676,362455,120073,32034,15403,7211,4997094,2471206,1126627,0.0481603480702936,0.03852869077992896,0.04815841319664741,749564.1,370680.9,168994.05
695,2019-06-06,long,11904,8104,373197,6310,4094,304288,313,170,9804,47652,25545,1566146,0.026293682795698926,0.020977295162882527,0.026270307639128933,7147.8,3831.75,234921.9
694,2019-06-06,medium,344873,34351,338301,278708,20807,272740,13890,1107,13625,2159530,167505,2139560,0.04027569569087751,0.03222613606590784,0.04027478488091966,323929.5,25125.75,320934.0
693,2019-06-06,short,628928,371551,149189,606285,335368,120145,30290,14316,7185,4790037,2270768,1112357,0.04816131576269462,0.0385303767181356,0.04816038715991126,718505.55,340615.2,166853.55
849,2019-06-07,short,580413,351493,149813,561091,319143,122271,27954,13543,7215,4441239,2175077,1112965,0.04816225687570747,0.038529928049776244,0.048160039515929856,666185.85,326261.55,166944.75
851,2019-06-07,long,11124,8682,339023,5867,4439,274067,293,183,8923,47158,29378,1378455,0.026339446242358865,0.021078092605390463,0.026319748217672547,7073.7,4406.7,206768.25
850,2019-06-07,medium,326653,33908,307779,264420,20679,247295,13161,1093,12401,2012029,172967,2029212,0.040290461131537135,0.032234280995635245,0.04029189775780674,301804.35,25945.05,304381.8
1006,2019-06-08,medium,305550,30065,282380,247093,18195,226115,12315,969,11382,1851472,152484,1875781,0.040304369170348554,0.032230167969399634,0.04030738720872583,277720.8,22872.6,281367.15
1005,2019-06-08,short,571289,315416,123957,554942,284465,99475,27516,12153,5970,4404153,1840232,923547,0.048164764243666516,0.038530068227356884,0.04816186258137903,660622.95,276034.8,138532.05
1007,2019-06-08,long,9459,6733,308899,5000,3411,252440,249,142,8145,41436,21383,1240289,0.026324135743736123,0.021090152977870192,0.02636784191596606,6215.4,3207.45,186043.35
68,2019-06-09,long,18739,12825,552444,9910,6468,445962,495,271,14592,77539,42033,2202703,0.026415497091627087,0.021130604288499024,0.026413536937680563,11630.85,6304.95,330405.45
66,2019-06-09,short,1057871,582235,232614,1026359,524262,186757,50953,22435,11204,7766517,3432413,1757072,0.048165608093992555,0.038532551289427806,0.04816563061552615,1164977.55,514861.95,263560.8
67,2019-06-09,medium,554820,51858,526385,448875,31198,423078,22371,1673,21224,3409472,251701,3463155,0.04032118524927003,0.03226117474642293,0.04032029788082867,511420.8,37755.15,519473.25
222,2019-06-10,short,860354,561794,199830,830447,514132,160710,41441,21648,9625,6771868,3455318,1494372,0.048167382263579875,0.03853369740509867,0.048165941049892406,1015780.2,518297.7,224155.8
223,2019-06-10,medium,457647,43062,470172,369786,25895,381191,18460,1390,18965,2889078,210823,3033442,0.04033676611012418,0.032279039524406666,0.04033630245952545,433361.7,31623.45,455016.3
224,2019-06-10,long,16535,10809,462985,8763,5432,372127,438,229,12251,68008,34397,1982193,0.02648926519504082,0.021186048663151078,0.02646090046113805,10201.2,5159.55,297328.95
381,2019-06-11,short,809240,465643,183066,781536,419683,146823,38980,17944,8818,6162421,2717209,1348706,0.048168652068607584,0.038535959952152185,0.048168420132629765,924363.15,407581.35,202305.9
383,2019-06-11,long,13786,8883,404551,7327,4468,327999,365,188,10723,57131,31070,1623997,0.02647613520963296,0.021164021164021163,0.02650592879513337,8569.65,4660.5,243599.55
382,2019-06-11,medium,421483,39939,401887,340451,24030,322696,17007,1289,16217,2701370,199518,2443513,0.04035038186593528,0.03227421818272866,0.04035213878528044,405205.5,29927.7,366526.95
541,2019-06-12,medium,373188,38467,400115,301611,23402,326202,15064,1242,16151,2476776,214199,2425393,0.04036571379572762,0.03228741518704344,0.04036589480524349,371516.4,32129.85,363808.95
540,2019-06-12,short,753585,455030,177229,730898,414360,143445,36301,17535,8537,5686411,2707239,1295356,0.04817107559200356,0.03853592070852471,0.048169317662459306,852961.65,406085.85,194303.4
542,2019-06-12,long,13047,8014,372566,6934,4007,301046,346,170,9891,56103,25630,1585957,0.026519506399938685,0.021212877464437233,0.026548316271479414,8415.45,3844.5,237893.55
696,2019-06-13,short,709274,432419,168470,683706,391829,135688,34168,16665,8116,5137992,2583090,1257245,0.04817320245772438,0.03853900961798626,0.048174749213509824,770698.8,387463.5,188586.75
697,2019-06-13,medium,364600,34653,359948,295515,20929,291277,14723,1119,14535,2303680,174696,2380640,0.0403812397147559,0.03229157648688425,0.040380832786958115,345552.0,26204.4,357096.0
698,2019-06-13,long,11411,7099,342209,6071,3559,278511,303,151,9100,46582,22788,1398958,0.02655332573832267,0.02127060149316805,0.026591936506637756,6987.3,3418.2,209843.7
852,2019-06-14,short,675574,395421,159844,651049,356389,128644,32546,15240,7701,4893073,2357224,1172692,0.04817532942357166,0.038541200391481484,0.04817822376817397,733960.95,353583.6,175903.8
853,2019-06-14,medium,349521,33164,322962,283357,20030,259252,14120,1072,13047,2165915,163003,2125157,0.0403981448897205,0.03232420697141479,0.04039794155349546,324887.25,24450.45,318773.55
854,2019-06-14,long,12036,7951,308527,6421,4028,246909,321,169,8217,48289,25983,1287563,0.02666999002991027,0.02125518802666331,0.026633001325653834,7243.35,3897.45,193134.45
1010,2019-06-15,long,11015,6648,279356,5891,3338,223824,294,142,7451,45540,21376,1148115,0.02669087607807535,0.021359807460890494,0.026672060023768953,6831.0,3206.4,172217.25
1009,2019-06-15,medium,317111,28593,305441,257062,17158,246444,12815,924,12344,1939862,148622,1896069,0.04041171703283708,0.03231560172070087,0.040413696916916854,290979.3,22293.3,284410.35
